Id,Sales
24974,4958
25830,4896
26686,6316
27542,0
28398,5249
29254,5645
30110,4414
30966,4202
31822,3843
32678,4624
33534,0
34390,4884
35246,5338
36102,5244
36958,5233
37814,5405
38670,6241
39526,0
40382,4945
151,9748
1007,11173
1863,11733
2719,14055
3575,0
4431,10271
5287,8547
6143,8595
6999,8796
7855,9067
8711,10088
9567,0
10423,10063
11279,11514
12135,11776
12991,12450
13847,13094
14703,16882
15559,0
16415,10805
17271,10263
18127,8457
18983,8614
19839,8441
20695,9196
21551,0
22407,9467
23263,10813
24119,10666
24975,11627
25831,12404
26687,13528
27543,0
28399,9943
29255,9225
30111,8483
30967,9321
31823,8846
32679,9531
33535,0
34391,9710
35247,10527
36103,10399
36959,10773
37815,12256
38671,13743
39527,0
40383,9579
152,6856
1008,8334
1864,8033
2720,8541
3576,0
4432,5340
5288,6064
6144,4980
7000,5736
7856,5483
8712,5956
9568,0
10424,5001
11280,7663
12136,7470
12992,8352
13848,8386
14704,9680
15560,0
16416,6149
17272,6794
18128,5100
18984,5233
19840,5296
20696,5527
21552,0
22408,5325
23264,7854
24120,6691
24976,7631
25832,7676
26688,8622
27544,0
28400,5394
29256,6121
30112,5038
30968,5502
31824,5331
32680,5688
33536,0
34392,5268
35248,7529
36104,7459
36960,7799
37816,7396
38672,8636
39528,0
40384,4952
153,8147
1009,8720
1865,9593
2721,12442
3577,0
4433,8011
5289,7640
6145,7029
7001,7041
7857,6439
8713,7296
9569,0
10425,7626
11281,8872
12137,8848
12993,8980
13849,9028
14705,13855
15561,0
16417,9145
17273,8057
18129,7087
18985,7114
19841,6873
20697,7862
21553,0
22409,7390
23265,8347
24121,8344
24977,8500
25833,9206
26689,12131
27545,0
28401,8167
29257,8419
30113,6935
30969,7153
31825,6506
32681,7296
33537,0
34393,7936
35249,8454
36105,8482
36961,8600
37817,9321
38673,11625
39529,0
40385,7583
154,7437
1010,7786
1866,8596
2722,9148
3578,0
4434,6296
5290,6562
6146,6449
7002,6617
7858,6849
8714,7798
9570,0
10426,6151
11282,8579
12138,8168
12994,8815
13850,8831
14706,10678
15562,0
16418,6790
17274,8119
18130,6681
18986,6616
19842,6260
20698,7048
21554,0
22410,5305
23266,7793
24122,7295
24978,7942
25834,8212
26690,8762
27546,0
28402,6026
29258,6603
30114,6372
30970,6341
31826,6302
32682,7243
33538,0
34394,6220
35250,7494
36106,7668
36962,8118
37818,8714
38674,9958
39530,0
40386,6267
155,6062
1011,4752
1867,5153
2723,6653
3579,0
4435,4990
5291,4860
6147,4485
7003,3791
7859,3703
8715,4347
9571,0
10427,5593
11283,6633
12139,6542
12995,6202
13851,6100
14707,6890
15563,0
16419,5949
17275,5864
18131,5213
18987,3867
19843,3822
20699,4010
21555,0
22411,5252
23267,5921
24123,5896
24979,5320
25835,5348
26691,6709
27547,0
28403,5192
29259,5092
30115,4918
30971,4161
31827,4038
32683,4494
33539,0
34395,5122
35251,5963
36107,5971
36963,5486
37819,5567
38675,7430
39531,0
40387,5526
156,6094
1012,6028
1868,6472
2724,8049
3580,0
4436,6798
5292,6233
6148,5698
7004,5838
7860,5444
8716,5795
9572,0
10428,5813
11284,7393
12140,7053
12996,7545
13852,7730
14708,8673
15564,0
16420,6556
17276,5674
18132,5697
18988,5272
19844,5576
20700,6181
21556,0
22412,6749
23268,6249
24124,6298
24980,6507
25836,7081
26692,8227
27548,0
28404,7250
29260,6131
30116,5636
30972,5606
31828,5483
32684,6079
33540,0
34396,6800
35252,6111
36108,5852
36964,6061
37820,6939
38676,8243
39532,0
40388,6117
157,5307
1013,5862
1869,6573
2725,7408
3581,0
4437,4465
5293,4937
6149,5194
7005,5623
7861,5431
8717,5770
9573,0
10429,4891
11285,6190
12141,5962
12997,5768
13853,6243
14709,7983
15565,0
16421,4701
17277,5398
18133,5325
18989,5222
19845,5425
20701,5819
21557,0
22413,4707
23269,6220
24125,5757
24981,5708
25837,5366
26693,7472
27549,0
28405,0
29261,5195
30117,5247
30973,5502
31829,5390
32685,5724
33541,0
34397,4586
35253,6028
36109,5657
36965,5881
37821,6024
38677,7482
39533,0
40389,4928
158,8450
1014,8539
1870,8699
2726,11829
3582,0
4438,4546
5294,6649
6150,7426
7006,6779
7862,7071
8718,8163
9574,0
10430,5496
11286,7840
12142,8275
12998,8014
13854,8709
14710,13943
15566,0
16422,5385
17278,7904
18134,6967
18990,6597
19846,7019
20702,7147
21558,0
22414,4291
23270,7556
24126,8684
24982,8595
25838,9116
26694,11733
27550,0
28406,4621
29262,6742
30118,7334
30974,6872
31830,7028
32686,7772
33542,0
34398,4477
35254,7747
36110,8643
36966,8272
37822,8446
38678,11570
39534,0
40390,4947
159,12713
1015,12886
1871,13429
2727,17688
3583,0
4439,7860
5295,8859
6151,8692
7007,8998
7863,8972
8719,9950
9575,0
10431,8401
11287,11472
12143,12199
12999,14368
13855,14582
14711,19302
15567,0
16423,8408
17279,9963
18135,9178
18991,8942
19847,8874
20703,9965
21559,0
22415,7498
23271,10772
24127,11587
24983,12672
25839,13152
26695,16992
27551,0
28407,7581
29263,9096
30119,9195
30975,8834
31831,8927
32687,10051
33543,0
34399,7551
35255,10403
36111,12016
36967,12546
37823,13656
38679,17900
39535,0
40391,8486
160,6565
1016,6538
1872,6638
2728,7680
3584,2498
4440,4962
5296,5571
6152,5404
7008,4693
7864,5222
8720,5590
9576,2393
10432,5263
11288,6963
12144,7209
13000,7121
13856,7495
14712,10777
15568,2317
16424,5772
17280,6568
18136,7106
18992,6146
19848,6526
20704,8679
21560,3119
22416,5383
23272,6674
24128,6961
24984,6794
25840,7182
26696,9663
27552,2947
28408,5568
29264,5925
30120,7103
30976,6213
31832,6703
32688,8378
33544,2725
34400,5451
35256,7132
36112,7829
36968,7213
37824,7549
38680,9906
39536,2986
40392,6009
161,3355
1017,3492
1873,3841
2729,4235
3585,0
4441,2357
5297,2479
6153,2675
7009,2557
7865,2226
8721,2646
9577,0
10433,3093
11289,3793
12145,4034
13001,4061
13857,3942
14713,7338
15569,0
16425,3114
17281,3223
18137,2323
18993,2417
19849,2439
20705,2485
21561,0
22417,2718
23273,3621
24129,3415
24985,3651
25841,3471
26697,4560
27553,0
28409,2419
29265,2588
30121,2740
30977,2579
31833,2409
32689,2669
33545,0
34401,2419
35257,3722
36113,3783
36969,3764
37825,4086
38681,4440
39537,0
40393,3662
162,4589
1018,5950
1874,5259
2730,5773
3586,0
4442,3442
5298,4286
6154,4065
7010,4308
7866,3854
8722,4431
9578,0
10434,4185
11290,5652
12146,5689
13002,6831
13858,6860
14714,6959
15570,0
16426,3573
17282,4362
18138,3764
18994,4298
19850,3708
20706,4732
21562,0
22418,3220
23274,5172
24130,5105
24986,5887
25842,5442
26698,5885
27554,0
28410,3430
29266,4282
30122,3877
30978,4315
31834,3941
32690,5459
33546,0
34402,3467
35258,4766
36114,4744
36970,6106
37826,5998
38682,6435
39538,0
40394,4209
163,8889
1019,9460
1875,10286
2731,12231
3587,0
4443,7619
5299,7092
6155,6605
7011,7077
7867,6948
8723,7284
9579,0
10435,6740
11291,8919
12147,8722
13003,9129
13859,9817
14715,16748
15571,0
16427,8343
17283,8101
18139,6886
18995,6887
19851,6939
20707,7253
21563,0
22419,7245
23275,9090
24131,8944
24987,9222
25843,10007
26699,12428
27555,0
28411,8316
29267,7772
30123,6752
30979,7217
31835,6963
32691,7200
33547,0
34403,7578
35259,8996
36115,8863
36971,8907
37827,9635
38683,12253
39539,0
40395,6690
164,8866
1020,9103
1876,10503
2732,12231
3588,0
4444,9217
5300,9119
6156,6570
7012,7048
7868,7125
8724,8021
9580,0
10436,9723
11292,9883
12148,9417
13004,9666
13860,10833
14716,16281
15572,0
16428,10338
17284,9643
18140,7122
18996,6741
19852,6981
20708,7588
21564,0
22420,8980
23276,9671
24132,8272
24988,9177
25844,10086
26700,12156
27556,0
28412,9190
29268,9517
30124,7455
30980,7609
31836,7255
32692,7753
33548,0
34404,8954
35260,9011
36116,8534
36972,9261
37828,10799
38684,12685
39540,0
40396,9414
165,6764
1021,6648
1877,7864
2733,9812
3589,0
4445,5816
5301,5000
6157,4584
7013,4684
7869,4919
8725,5193
9581,0
10437,5793
11293,8219
12149,7387
13005,7567
13861,7909
14717,10211
15573,0
16429,7181
17285,5319
18141,5995
18997,5653
19853,5608
20709,5455
21565,0
22421,6615
23277,7945
24133,7655
24989,7720
25845,7985
26701,9146
27557,0
28413,0
29269,5522
30125,4795
30981,4871
31837,5059
32693,5127
33549,0
34405,0
35261,7844
36117,7341
36973,7602
37829,8099
38685,9375
39541,0
40397,5844
166,7149
1022,7374
1878,8435
2734,9264
3590,0
4446,6301
5302,5883
6158,5606
7014,5546
7870,5866
8726,6410
9582,0
10438,5737
11294,7665
12150,7829
13006,8252
13862,8700
14718,12417
15574,0
16430,7017
17286,7192
18142,5759
18998,5567
19854,5553
20710,6047
21566,0
22422,5747
23278,7164
24134,7228
24990,7404
25846,7966
26702,9394
27558,0
28414,6071
29270,6142
30126,5851
30982,5815
31838,5577
32694,6274
33550,0
34406,6296
35262,7600
36118,7541
36974,7607
37830,8124
38686,9437
39542,0
40398,5876
167,5157
1023,5152
1879,5815
2735,5788
3591,0
4447,4711
5303,4640
6159,4214
7015,4069
7871,4419
8727,4711
9583,0
10439,4593
11295,5303
12151,5612
13007,5690
13863,5749
14719,6061
15575,0
16431,4843
17287,5166
18143,4096
18999,4463
19855,5061
20711,5384
21567,0
22423,4221
23279,5210
24135,5214
24991,5318
25847,5124
26703,5378
27559,0
28415,4651
29271,4623
30127,3931
30983,3968
31839,4134
32695,4573
33551,0
34407,4707
35263,5386
36119,5788
36975,5354
37831,5125
38687,5699
39543,0
40399,4596
168,5318
1024,5553
1880,6433
2736,6552
3592,0
4448,2012
5304,4187
6160,4866
7016,4528
7872,4358
8728,4633
9584,0
10440,2176
11296,5371
12152,6095
13008,6295
13864,6232
14720,9391
15576,0
16432,2597
17288,5043
18144,4676
19000,4530
19856,4882
20712,4839
21568,0
22424,1867
23280,5482
24136,5727
24992,5742
25848,6174
26704,6240
27560,0
28416,0
29272,4630
30128,4833
30984,4742
31840,4545
32696,4781
33552,0
34408,1914
35264,5311
36120,6025
36976,6195
37832,6093
38688,6795
39544,0
40400,2085
169,3384
1025,3540
1881,3666
2737,4500
3593,0
4449,1926
5305,3082
6161,2914
7017,2923
7873,2821
8729,3636
9585,0
10441,2042
11297,3442
12153,3426
13009,3592
13865,4067
14721,4266
15577,0
16433,2043
17289,3255
18145,2966
19001,2962
19857,2870
20713,3082
21569,0
22425,1773
23281,3369
24137,3451
24993,3479
25849,3676
26705,4399
27561,0
28417,1788
29273,3092
30129,2954
30985,2915
31841,2750
32697,3264
33553,0
34409,1661
35265,3021
36121,3310
36977,3394
37833,3642
38689,4186
39545,0
40401,1826
170,5097
1026,5365
1882,5848
2738,6851
3594,0
4450,3463
5306,4448
6162,3949
7018,4006
7874,4000
8730,4441
9586,0
10442,3567
11298,4986
12154,5117
13010,5907
13866,6102
14722,6529
15578,0
16434,3310
17290,4268
18146,4285
19002,3958
19858,3666
20714,3986
21570,0
22426,2990
23282,5324
24138,5155
24994,5415
25850,5935
26706,6471
27562,0
28418,3346
29274,4154
30130,4063
30986,4028
31842,4042
32698,4375
33554,0
34410,3419
35266,4895
36122,5018
36978,5021
37834,5872
38690,6700
39546,0
40402,3235
171,6468
1027,6127
1883,6344
2739,7372
3595,0
4451,5761
5307,6137
6163,5562
7019,5945
7875,5547
8731,5862
9587,0
10443,6005
11299,7696
12155,7193
13011,7300
13867,7470
14723,8865
15579,0
16435,5816
17291,6165
18147,5132
19003,5068
19859,4968
20715,5760
21571,0
22427,5401
23283,6636
24139,6715
24995,6279
25851,6658
26707,8378
27563,0
28419,5573
29275,6027
30131,5274
30987,5392
31843,5169
32699,6328
33555,0
34411,5784
35267,6732
36123,6365
36979,5799
37835,7216
38691,8409
39547,0
40403,6026
172,7474
1028,7926
1884,8067
2740,10355
3596,0
4452,7232
5308,6344
6164,6288
7020,6180
7876,5785
8732,7044
9588,0
10444,6792
11300,7830
12156,7659
13012,7851
13868,7669
14724,13657
15580,0
16436,6462
17292,6037
18148,6283
19004,5983
19860,6072
20716,6766
21572,0
22428,7413
23284,7842
24140,7634
24996,7630
25852,7731
26708,10180
27564,0
28420,7315
29276,7105
30132,6484
30988,6342
31844,5794
32700,6822
33556,0
34412,7216
35268,7807
36124,7609
36980,7765
37836,7766
38692,10443
39548,0
40404,6808
173,7407
1029,7494
1885,7986
2741,9478
3597,0
4453,5291
5309,6029
6165,6046
7021,6128
7877,6290
8733,6654
9589,0
10445,5148
11301,6767
12157,6743
13013,7524
13869,8764
14725,10557
15581,0
16437,4862
17293,5657
18149,5804
19005,5313
19861,5566
20717,5951
21573,0
22429,4751
23285,6369
24141,6649
24997,6836
25853,8190
26709,8571
27565,0
28421,4778
29277,5638
30133,5917
30989,5567
31845,5677
32701,6579
33557,0
34413,4682
35269,7074
36125,6958
36981,7033
37837,8540
38693,9156
39549,0
40405,5046
174,9067
1030,9713
1886,9756
2742,13880
3598,0
4454,7488
5310,15969
6166,5386
7022,5752
7878,5617
8734,6430
9590,0
10446,7552
11302,7989
12158,8070
13014,8664
13870,8698
14726,11684
15582,0
16438,4342
17294,5867
18150,5437
19006,5346
19862,5427
20718,5724
21574,0
22430,3802
23286,9286
24142,10320
24998,13764
25854,15288
26710,14102
27566,0
28422,3985
29278,5657
30134,5490
30990,5862
31846,5750
32702,6266
33558,0
34414,4431
35270,5964
36126,5470
36982,6085
37838,8529
38694,10490
39550,0
40406,4745
175,8293
1031,8050
1887,8057
2743,10879
3599,0
4455,7809
5311,7677
6167,7773
7023,7571
7879,7012
8735,7915
9591,0
10447,7470
11303,9266
12159,8820
13015,8876
13871,9022
14727,11520
15583,0
16439,8642
17295,7599
18151,6900
19007,7042
19863,7221
20719,7674
21575,0
22431,7342
23287,8793
24143,7898
24999,8083
25855,8723
26711,10617
27567,0
28423,7847
29279,8249
30135,7868
30991,7739
31847,7057
32703,7892
33559,0
34415,7799
35271,8458
36127,8113
36983,8150
37839,8470
38695,10950
39551,0
40407,7447
176,8948
1032,8847
1888,9449
2744,12386
3600,0
4456,7651
5312,7789
6168,7876
7024,7966
7880,7541
8736,8023
9592,0
10448,7649
11304,10168
12160,10330
13016,9774
13872,10057
14728,16005
15584,0
16440,8025
17296,8244
18152,7529
19008,7120
19864,6989
20720,7358
21576,0
22432,7920
23288,9082
24144,9061
25000,8821
25856,9506
26712,12214
27568,0
28424,7608
29280,8663
30136,8538
30992,8498
31848,7009
32704,7309
33560,0
34416,7675
35272,9814
36128,9706
36984,9387
37840,9847
38696,12326
39552,0
40408,7624
177,7505
1033,7676
1889,8310
2745,9952
3601,0
4457,7475
5313,7358
6169,7266
7025,7123
7881,6778
8737,7554
9593,0
10449,6562
11305,8929
12161,8966
13017,10436
13873,10145
14729,11982
15585,0
16441,7219
17297,6907
18153,6233
19009,6550
19865,6722
20721,7110
21577,0
22433,6288
23289,7937
24145,8156
25001,8134
25857,8170
26713,9221
27569,0
28425,7546
29281,7252
30137,7220
30993,7212
31849,6812
32705,7302
33561,0
34417,7465
35273,7697
36129,7830
36985,7755
37841,7977
38697,10050
39553,0
40409,6562
178,4959
1034,5483
1890,5466
2746,7118
3602,0
4458,4827
5314,3965
6170,4106
7026,4043
7882,3860
8738,4106
9594,0
10450,4760
11306,6208
12162,5825
13018,5977
13874,5978
14730,9027
15586,0
16442,4740
17298,4490
18154,4040
19010,3934
19866,4198
20722,4352
21578,0
22434,5267
23290,6444
24146,5590
25002,5807
25858,5928
26714,6957
27570,0
28426,0
29282,4177
30138,4155
30994,4050
31850,3868
32706,4134
33562,0
34418,4810
35274,6141
36130,5798
36986,5805
37842,5595
38698,7254
39554,0
40410,4751
179,8770
1035,9263
1891,10457
2747,11589
3603,0
4459,8485
5315,8736
6171,8712
7027,8887
7883,8997
8739,9252
9595,0
10451,8091
11307,10019
12163,10054
13019,10618
13875,11018
14731,12831
15587,0
16443,10095
17299,9726
18155,8984
19011,8556
19867,8985
20723,9132
21579,0
22435,8750
23291,8867
24147,8696
25003,9197
25859,10533
26715,12197
27571,0
28427,8372
29283,8774
30139,8726
30995,8636
31851,8948
32707,9159
33563,0
34419,8764
35275,9031
36131,8806
36987,9584
37843,10884
38699,12397
39555,0
40411,8680
180,10526
1036,11562
1892,13449
2748,17919
3604,0
4460,9258
5316,8514
6172,7956
7028,8333
7884,8180
8740,8988
9596,0
10452,8829
11308,11926
12164,11199
13020,13418
13876,14912
14732,21190
15588,0
16444,11703
17300,11679
18156,7527
19012,7528
19868,7177
20724,7757
21580,0
22436,7829
23292,11089
24148,10248
25004,12115
25860,13271
26716,17083
27572,0
28428,8600
29284,8488
30140,8276
30996,8434
31852,7816
32708,8123
33564,0
34420,8888
35276,9847
36132,9896
36988,11981
37844,12663
38700,17768
39556,0
40412,9107
181,6192
1037,5971
1893,7012
2749,8917
3605,0
4461,3620
5317,5173
6173,4289
7029,4249
7885,4146
8741,4518
9597,0
10453,3826
11309,6610
12165,6455
13021,6167
13877,7250
14733,11725
15589,0
16445,4138
17301,5367
18157,4473
19013,4213
19869,4043
20725,4713
21581,0
22437,3327
23293,5815
24149,6171
25005,6046
25861,6886
26717,9019
27573,0
28429,3660
29285,5107
30141,4485
30997,4301
31853,4159
32709,4551
33565,0
34421,3712
35277,6091
36133,6322
36989,6003
37845,7265
38701,9231
39557,0
40413,3997
182,7703
1038,8215
1894,8933
2750,9967
3606,0
4462,5063
5318,6274
6174,6301
7030,6319
7886,6580
8742,7099
9598,0
10454,5377
11310,8346
12166,8345
13022,9232
13878,9338
14734,13269
15590,0
16446,6515
17302,7781
18158,6707
19014,6572
19870,6471
20726,7200
21582,0
22438,4598
23294,7805
24150,7738
25006,8347
25862,8899
26718,9796
27574,0
28430,5056
29286,6603
30142,6545
30998,6610
31854,6631
32710,7411
33566,0
34422,4981
35278,7987
36134,8325
36990,8569
37846,9132
38702,10760
39558,0
40414,5357
183,5231
1039,4984
1895,5187
2751,7665
3607,0
4463,4798
5319,4129
6175,4232
7031,4207
7887,4315
8743,5054
9599,0
10455,5141
11311,5994
12167,6018
13023,6230
13879,6108
14735,8238
15591,0
16447,5584
17303,5038
18159,4041
19015,3896
19871,3909
20727,4385
21583,0
22439,4691
23295,5859
24151,5980
25007,6207
25863,6289
26719,7310
27575,0
28431,4882
29287,4319
30143,4599
30999,4654
31855,4234
32711,4766
33567,0
34423,4921
35279,5323
36135,5739
36991,5726
37847,6012
38703,7805
39559,0
40415,5143
184,6745
1040,6762
1896,7256
2752,8672
3608,0
4464,6039
5320,5934
6176,5626
7032,5617
7888,5354
8744,5928
9600,0
10456,5986
11312,7437
12168,6862
13024,7730
13880,7704
14736,10661
15592,0
16448,6515
17304,6718
18160,5505
19016,5557
19872,5409
20728,5934
21584,0
22440,5837
23296,7341
24152,6587
25008,7510
25864,7601
26720,8590
27576,0
28432,6337
29288,6191
30144,5733
31000,5695
31856,5189
32712,5951
33568,0
34424,6087
35280,7170
36136,6629
36992,6607
37848,7124
38704,9351
39560,0
40416,6131
185,4406
1041,4067
1897,4795
2753,6766
3609,0
4465,3185
5321,3638
6177,3001
7033,2984
7889,2486
8745,3392
9601,0
10457,3079
11313,4587
12169,4538
13025,4059
13881,4851
14737,9596
15593,0
16449,3195
17305,3196
18161,2934
19017,2529
19873,2542
20729,2869
21585,0
22441,2777
23297,4338
24153,3999
25009,3862
25865,4438
26721,7129
27577,0
28433,2973
29289,3839
30145,3153
31001,3168
31857,2765
32713,3269
33569,0
34425,3275
35281,4415
36137,4440
36993,4070
37849,4834
38705,6672
39561,0
40417,3038
186,7399
1042,8042
1898,9165
2754,10327
3610,0
4466,4926
5322,5560
6178,5765
7034,5807
7890,5831
8746,5761
9602,0
10458,4905
11314,7589
12170,7937
13026,8364
13882,9504
14738,11536
15594,0
16450,5382
17306,5982
18162,6011
19018,5778
19874,5964
20730,5769
21586,0
22442,5135
23298,7822
24154,7860
25010,8190
25866,8028
26722,10368
27578,0
28434,5060
29290,5608
30146,5973
31002,5654
31858,5704
32714,5638
33570,0
34426,4937
35282,7720
36138,8272
36994,8788
37850,9510
38706,10449
39562,0
40418,4871
187,5649
1043,6401
1899,6938
2755,9102
3611,0
4467,4409
5323,3832
6179,3753
7035,3666
7891,3616
8747,4252
9603,0
10459,3967
11315,5610
12171,5096
13027,5927
13883,7223
14739,13121
15595,0
16451,5202
17307,4995
18163,3928
19019,3785
19875,3860
20731,4185
21587,0
22443,4351
23299,5680
24155,5582
25011,6302
25867,6503
26723,9054
27579,0
28435,4576
29291,4423
30147,3778
31003,3792
31859,3664
32715,4257
33571,0
34427,4378
35283,5459
36139,5111
36995,6478
37851,6719
38707,9054
39563,0
40419,3951
188,9746
1044,9649
1900,9953
2756,11586
3612,0
4468,8474
5324,7826
6180,8411
7036,8612
7892,8732
8748,9690
9604,0
10460,9468
11316,9795
12172,9703
13028,10252
13884,10415
14740,13214
15596,0
16452,8636
17308,8443
18164,7939
19020,8004
19876,7422
20732,8227
21588,0
22444,7821
23300,8259
24156,7912
25012,8728
25868,9424
26724,10962
27580,0
28436,8650
29292,8103
30148,8124
31004,7974
31860,8116
32716,8712
33572,0
34428,8617
35284,8990
36140,9090
36996,9316
37852,10051
38708,11636
39564,0
40420,9247
189,7387
1045,7817
1901,8361
2757,8785
3613,0
4469,5595
5325,6481
6181,5795
7037,5929
7893,6160
8749,7416
9605,0
10461,5717
11317,7975
12173,7799
13029,8308
13885,8779
14741,9865
15597,0
16453,6626
17309,7693
18165,6103
19021,5887
19877,5959
20733,6701
21589,0
22445,5544
23301,7073
24157,7198
25013,7375
25869,7840
26725,8829
27581,0
28437,5834
29293,6304
30149,5767
31005,6098
31861,6049
32717,6712
33573,0
34429,5492
35285,7656
36141,7752
36997,7602
37853,7729
38709,9604
39565,0
40421,5545
190,8638
1046,9021
1902,9209
2758,11957
3614,0
4470,7130
5326,7342
6182,6864
7038,7069
7894,6444
8750,7534
9606,0
10462,6986
11318,9860
12174,9860
13030,10704
13886,10885
14742,14844
15598,0
16454,7634
17310,7603
18166,6683
19022,6042
19878,6103
20734,7275
21590,0
22446,6477
23302,8627
24158,8695
25014,9162
25870,9849
26726,12812
27582,0
28438,7211
29294,7380
30150,6770
31006,6579
31862,6270
32718,7083
33574,0
34430,7256
35286,8880
36142,9142
36998,9593
37854,10171
38710,12354
39566,0
40422,7575
191,7978
1047,8037
1903,8722
2759,9915
3615,0
4471,6946
5327,6838
6183,7102
7039,7097
7895,7263
8751,7459
9607,0
10463,6844
11319,7991
12175,8796
13031,9408
13887,9132
14743,12998
15599,0
16455,7540
17311,9435
18167,7245
19023,7097
19879,7625
20735,8418
21591,0
22447,6715
23303,8267
24159,8647
25015,9276
25871,9290
26727,9817
27583,0
28439,7008
29295,7449
30151,7466
31007,7444
31863,7795
32719,8469
33575,0
34431,6927
35287,7894
36143,8611
36999,8816
37855,9002
38711,11277
39567,0
40423,6827
192,5804
1048,5650
1904,5994
2760,6478
3616,0
4472,4663
5328,4961
6184,4918
7040,4473
7896,4391
8752,5183
9608,0
10464,5469
11320,6379
12176,6741
13032,6524
13888,6691
14744,7708
15600,0
16456,4994
17312,5239
18168,5079
19024,4004
19880,4218
20736,5075
21592,0
22448,4659
23304,6209
24160,5945
25016,5189
25872,5838
26728,6850
27584,0
28440,4514
29296,5110
30152,5039
31008,4321
31864,4375
32720,5759
33576,0
34432,4652
35288,5778
36144,6013
37000,5695
37856,6083
38712,7285
39568,0
40424,5484
193,9122
1049,9065
1905,10427
2761,12852
3617,0
4473,7823
5329,7161
6185,6477
7041,6585
7897,6328
8753,7092
9609,0
10465,7835
11321,9082
12177,9437
13033,9587
13889,10670
14745,13536
15601,0
16457,8470
17313,7833
18169,5956
19025,6433
19881,5909
20737,7039
21593,0
22449,7864
23305,9054
24161,8869
25017,9038
25873,9816
26729,12666
27585,0
28441,8102
29297,7421
30153,6155
31009,6505
31865,6255
32721,7182
33577,0
34433,8230
35289,9198
36145,9591
37001,9783
37857,11450
38713,13701
39569,0
40425,8403
194,19002
1050,19242
1906,20568
2762,23822
3618,0
4474,16069
5330,16665
6186,17510
7042,16843
7898,17102
8754,18499
9610,0
10466,16730
11322,18242
12178,20572
13034,21135
13890,22397
14746,22484
15602,0
16458,19999
17314,17704
18170,16784
19026,16001
19882,16793
20738,17521
21594,0
22450,14641
23306,18447
24162,19224
25018,19945
25874,20760
26730,23225
27586,0
28442,16406
29298,17174
30154,17513
31010,16931
31866,16727
32722,18133
33578,0
34434,15573
35290,17501
36146,19388
37002,19912
37858,21200
38714,24626
39570,0
40426,14938
195,10332
1051,10806
1907,11822
2763,15426
3619,0
4475,8065
5331,8159
6187,8783
7043,8430
7899,7892
8755,9224
9611,0
10467,8468
11323,11637
12179,11682
13035,12011
13891,12938
14747,18698
15603,0
16459,9565
17315,9738
18171,8014
19027,7421
19883,7768
20739,8321
21595,0
22451,8190
23307,10822
24163,10507
25019,10996
25875,13077
26731,15804
27587,0
28443,8311
29299,8665
30155,8089
31011,7833
31867,8385
32723,9267
33579,0
34435,8120
35291,10844
36147,11054
37003,10926
37859,12627
38715,15941
39571,0
40427,8596
196,5757
1052,5933
1908,7143
2764,9160
3620,0
4476,3550
5332,4232
6188,4280
7044,4156
7900,4425
8756,5012
9612,0
10468,3450
11324,5653
12180,5803
13036,6955
13892,8121
14748,10444
15604,0
16460,3729
17316,4466
18172,3579
19028,3784
19884,3592
20740,4308
21596,0
22452,3136
23308,5252
24164,5570
25020,6519
25876,7173
26732,9255
27588,0
28444,3757
29300,4492
30156,4218
31012,4215
31868,4401
32724,4871
33580,0
34436,3649
35292,5323
36148,5745
37004,6497
37860,7406
38716,10080
39572,0
40428,3509
197,2828
1053,2780
1909,3511
2765,4793
3621,0
4477,3112
5333,2844
6189,2301
7045,2597
7901,2318
8757,2565
9613,0
10469,3221
11325,3034
12181,3257
13037,3457
13893,3787
14749,7947
15605,0
16461,3440
17317,3272
18173,2457
19029,2319
19885,2377
20741,2517
21597,0
22453,3218
23309,3546
24165,3190
25021,3099
25877,3665
26733,4219
27589,0
28445,2898
29301,2893
30157,2399
31013,2551
31869,2345
32725,2549
33581,0
34437,3076
35293,3373
36149,3105
37005,3235
37861,3484
38717,4577
39573,0
40429,3213
198,6197
1054,6164
1910,6446
2766,7941
3622,0
4478,6207
5334,5505
6190,5127
7046,5199
7902,4627
8758,5153
9614,0
10470,6050
11326,7034
12182,6850
13038,7478
13894,7309
14750,10635
15606,0
16462,7484
17318,5972
18174,4676
19030,4846
19886,4515
20742,5039
21598,0
22454,6005
23310,6723
24166,6351
25022,6636
25878,7133
26734,8574
27590,0
28446,6085
29302,5997
30158,4977
31014,5073
31870,4691
32726,5187
33582,0
34438,5839
35294,6320
36150,6406
37006,6605
37862,6908
38718,8432
39574,0
40430,6303
199,8806
1055,9007
1911,10442
2767,11294
3623,0
4479,6376
5335,6786
6191,6919
7047,6691
7903,7272
8759,7664
9615,0
10471,6490
11327,9192
12183,9539
13039,10228
13895,10622
14751,13529
15607,0
16463,7843
17319,8692
18175,8310
19031,7598
19887,7244
20743,7337
21599,0
22455,5394
23311,7459
24167,8463
25023,8668
25879,10501
26735,11624
27591,0
28447,6367
29303,7239
30159,6908
31015,7066
31871,6964
32727,7459
33583,0
34439,6377
35295,7453
36151,8749
37007,9409
37863,10498
38719,12672
39575,0
40431,6473
200,5559
1056,5629
1912,6578
2768,8557
3624,0
4480,4445
5336,5142
6192,4699
7048,4754
7904,4823
8760,5412
9616,0
10472,4682
11328,7656
12184,6596
13040,6382
13896,6686
14752,9550
15608,0
16464,4855
17320,5966
18176,5071
19032,5040
19888,5263
20744,5606
21600,0
22456,4693
