Id,Sales
13827,8242
14683,8487
15539,415
16395,5741
17251,6204
18107,6389
18963,6318
19819,6329
20675,6183
21531,415
22387,5741
23243,7241
24099,7527
24955,7754
25811,8231
26667,8487
27523,415
28379,5741
29235,6204
30091,6389
30947,6318
31803,6210
32659,6168
33515,415
34371,5741
35227,7284
36083,7501
36939,7738
37795,8006
38651,8422
39507,415
40363,5741
132,7542
988,7796
1844,8240
2700,8430
3556,418
4412,5779
5268,6344
6124,6331
6980,6227
7836,6221
8692,6189
9548,418
10404,5779
11260,7305
12116,7515
12972,7777
13828,8015
14684,8420
15540,413
16396,5744
17252,6305
18108,6301
18964,6203
19820,6212
20676,6169
21532,413
22388,5744
23244,7285
24100,7501
24956,7737
25812,8004
26668,8420
27524,413
28380,102
29236,6305
30092,6301
30948,6203
31804,6212
32660,6169
33516,413
34372,5744
35228,7285
36084,7501
36940,7737
37796,8004
38652,8420
39508,413
40364,5744
133,7542
989,7795
1845,8238
2701,8427
3557,414
4413,5790
5269,6339
6125,6332
6981,6231
7837,6227
8693,6193
9549,414
10405,5790
11261,7305
12117,7515
12973,7777
13829,8011
14685,8418
15541,409
16397,5750
17253,6301
18109,6303
18965,6208
19821,6218
20677,6173
21533,409
22389,5750
23245,7285
24101,7502
24957,7737
25813,8001
26669,8418
27525,409
28381,87
29237,6301
30093,6303
30949,6208
31805,6218
32661,6173
33517,409
34373,5750
35229,7285
36085,7502
36941,7737
37797,8001
38653,8418
39509,409
40365,5750
134,7762
990,7828
1846,7913
2702,8146
3558,94
4414,6604
5270,6671
6126,6706
6982,6491
7838,6226
8694,5815
9550,94
10406,6604
11262,7549
12118,7762
12974,7828
13830,7913
14686,8142
15542,28
16398,6589
17254,6621
18110,6675
18966,6321
19822,6013
20678,5914
21534,28
22390,6589
23246,7504
24102,7685
24958,7836
25814,7883
26670,8088
27526,28
28382,6589
29238,6568
30094,6511
30950,6321
31806,6013
32662,5914
33518,28
34374,6589
35230,7504
36086,7685
36942,7836
37798,7883
38654,8088
39510,28
40366,6589
135,7542
991,7796
1847,8237
2703,8485
3559,411
4415,5804
5271,6229
6127,6417
6983,6349
7839,6359
8695,6224
9551,411
10407,5804
11263,7256
12119,7542
12975,7796
13831,8237
14687,8480
15543,406
16399,5761
17255,6200
18111,6396
18967,6336
19823,6343
20679,6197
21535,406
22391,5761
23247,7233
24103,7528
24959,7754
25815,8228
26671,8480
27527,406
28383,5761
29239,6200
30095,6396
30951,6336
31807,6224
32663,6177
33519,406
34375,5761
35231,7285
36087,7503
36943,7739
37799,7999
38655,8417
39511,406
40367,5761
136,8642
992,8699
1848,8722
2704,8735
3560,21
4416,6776
5272,7068
6128,7161
6984,6999
7840,6947
8696,6792
9552,21
10408,6776
11264,8347
12120,8642
12976,8699
13832,8722
14688,8731
15544,2
16400,6725
17256,7043
18112,7148
18968,6981
19824,6903
20680,6775
21536,2
22392,6725
23248,8296
24104,8630
24960,8692
25816,8717
26672,8731
27528,2
28384,6725
29240,7043
30096,7148
30952,6981
31808,6976
32664,6854
33520,2
34376,6725
35232,8262
36088,8621
36944,8698
37800,8724
38656,8737
39512,2
40368,6725
137,7483
993,7677
1849,7845
2705,8103
3561,-336
4417,6557
5273,6468
6129,6261
6985,5861
7841,5713
8697,5412
9553,-336
10409,6557
11265,7408
12121,7483
12977,7677
13833,7845
14689,8094
15545,-300
16401,6534
17257,6431
18113,6257
18969,5905
19825,5649
20681,5588
21537,-300
22393,6534
23249,7459
24105,7510
24961,7583
25817,7799
26673,8006
27529,-300
28385,6534
29241,6304
30097,6194
30953,5905
31809,5649
32665,5588
33521,-300
34377,6534
35233,7459
36089,7510
36945,7583
37801,7799
38657,8006
39513,-300
40369,6534
138,7548
994,7803
1850,8240
2706,8425
3562,402
4418,5854
5274,6329
6130,6343
6986,6253
7842,6248
8698,6209
9554,402
10410,5854
11266,7309
12122,7523
12978,7787
13834,8007
14690,8417
15546,397
16402,5803
17258,6294
18114,6317
18970,6232
19826,6240
20682,6189
21538,397
22394,5803
23250,7292
24106,7513
24962,7748
25818,7999
26674,8417
27530,397
28386,4134
29242,6294
30098,6317
30954,6232
31810,6240
32666,6189
33522,397
34378,5803
35234,7292
36090,7513
36946,7748
37802,7999
38658,8417
39514,397
40370,5803
139,8376
995,8594
1851,8654
2707,8685
3563,-400
4419,7257
5275,7252
6131,6873
6987,6671
7843,6481
8699,6225
9555,-400
10411,7257
11267,8130
12123,8346
12979,8549
13835,8674
14691,8700
15547,-221
16403,6919
17259,6924
18115,6760
18971,6590
19827,6540
20683,6322
21539,-221
22395,6919
23251,8130
24107,8335
24963,8524
25819,8668
26675,8700
27531,-221
28387,6919
29243,6924
30099,6760
30955,6590
31811,6540
32667,6322
33523,-221
34379,6919
35235,8130
36091,8335
36947,8524
37803,8668
38659,8700
39515,-221
40371,6919
140,7553
996,7808
1852,8242
2708,8425
3564,399
4420,5876
5276,6328
6132,6348
6988,6260
7844,6255
8700,6214
9556,399
10412,5876
11268,7313
12124,7529
12980,7792
13836,8008
14692,8418
15548,393
16404,5824
17260,6293
18116,6323
18972,6239
19828,6246
20684,6193
21540,393
22396,5824
23252,7297
24108,7519
24964,7753
25820,8000
26676,8418
27532,393
28388,16
29244,6293
30100,6323
30956,6239
31812,6246
32668,6193
33524,393
34380,5824
35236,7297
36092,7519
36948,7753
37804,8000
38660,8418
39516,393
40372,5824
141,8381
997,8595
1853,8654
2709,8686
3565,-422
4421,7252
5277,7259
6133,6876
6989,6677
7845,6482
8701,6226
9557,-422
10413,7252
11269,8204
12125,8381
12981,8595
13837,8654
14693,8676
15549,-423
16405,7233
17261,7229
18117,6866
18973,6644
19829,6464
20685,6206
21541,-423
22397,7233
23253,8142
24109,8329
24965,8568
25821,8639
26677,8676
27533,-423
28389,7233
29245,7229
30101,6866
30957,6644
31813,6540
32669,6320
33525,-423
34381,7233
35237,8117
36093,8330
36949,8527
37805,8668
38661,8700
39517,-423
40373,7233
142,7560
998,7815
1854,8246
2710,8426
3566,394
4422,5908
5278,6326
6134,6355
6990,6271
7846,6264
8702,6221
9558,394
10414,5908
11270,7321
12126,7537
12982,7800
13838,8010
14694,8419
15550,388
16406,5859
17262,6292
18118,6331
18974,6250
19830,6255
20686,6200
21542,388
22398,5859
23254,7305
24110,7528
24966,7761
25822,8002
26678,8419
27534,388
28390,-8
29246,6292
30102,6331
30958,6250
31814,6255
32670,6200
33526,388
34382,5859
35238,7305
36094,7528
36950,7761
37806,8002
38662,8419
39518,388
40374,5859
143,8662
999,8712
1855,8733
2711,8746
3567,-57
4423,6805
5279,7077
6135,7199
6991,7030
7847,6978
8703,6810
9559,-57
10415,6805
11271,8388
12127,8662
12983,8712
13839,8733
14695,8740
15551,-80
16407,6765
17263,6905
18119,7050
18975,6999
19831,6995
20687,6869
21543,-80
22399,6765
23255,8277
24111,8631
24967,8706
25823,8734
26679,8748
27535,-80
28391,6765
29247,6905
30103,7050
30959,6999
31815,6995
32671,6869
33527,-80
34383,6765
35239,8277
36095,8631
36951,8706
37807,8734
38663,8748
39519,-80
40375,6765
144,7489
1000,7698
1856,7850
2712,8104
3568,-349
4424,6560
5280,6547
6136,6279
6992,5893
7848,5746
8704,5432
9560,-349
10416,6560
11272,7476
12128,7520
12984,7613
13840,7828
14696,8014
15552,-313
16408,6535
17264,6346
18120,6200
18976,5915
19832,5682
20688,5609
21544,-313
22400,6535
23256,7467
24112,7512
24968,7595
25824,7813
26680,8014
27536,-313
28392,6535
29248,6346
30104,6200
30960,5915
31816,5682
32672,5609
33528,-313
34384,6535
35240,7467
36096,7512
36952,7595
37808,7813
38664,8014
39520,-313
40376,6535
145,7490
1001,7701
1857,7851
2713,8105
3569,-350
4425,6560
5281,6556
6137,6281
6993,5897
7849,5750
8705,5434
9561,-350
10417,6560
11273,7477
12129,7521
12985,7615
13841,7829
14697,8015
15553,-315
16409,6535
17265,6354
18121,6201
18977,5916
19833,5687
20689,5611
21545,-315
22401,6535
23257,7468
24113,7513
24969,7596
25825,7814
26681,8015
27537,-315
28393,6535
29249,6354
30105,6201
30961,5916
31817,5687
32673,5611
33529,-315
34385,6535
35241,7468
36097,7513
36953,7596
37809,7814
38665,8015
39521,-315
40377,6535
146,7571
1002,7824
1858,8251
2714,8428
3570,387
4426,5945
5282,6324
6138,6365
6994,6285
7850,6276
8706,6231
9562,387
10418,5945
11274,7333
12130,7550
12986,7811
13842,8012
14698,8420
15554,381
16410,5903
17266,6291
18122,6342
18978,6264
19834,6267
20690,6209
21546,381
22402,5903
23258,7318
24114,7541
24970,7772
25826,8005
26682,8420
27538,381
28394,-41
29250,6291
30106,6342
30962,6264
31818,6267
32674,6209
33530,381
34386,5903
35242,7318
36098,7541
36954,7772
37810,8005
38666,8420
39522,381
40378,5903
147,7573
1003,7827
1859,8252
2715,8429
3571,385
4427,5953
5283,6323
6139,6368
6995,6288
7851,6279
8707,6233
9563,385
10419,5953
11275,7336
12131,7553
12987,7813
13843,8012
14699,8421
15555,379
16411,5913
17267,6290
18123,6345
18979,6268
19835,6270
20691,6211
21547,379
22403,5913
23259,7322
24115,7544
24971,7774
25827,8006
26683,8421
27539,379
28395,-49
29251,6290
30107,6345
30963,6268
31819,6270
32675,6211
33531,379
34387,5913
35243,7322
36099,7544
36955,7774
37811,8006
38667,8421
39523,379
40379,5913
148,8402
1004,8601
1860,8655
2716,8702
3572,-490
4428,7205
5284,6930
6140,6672
6996,6551
7852,6536
8708,6321
9564,-490
10420,7205
11276,8040
12132,8295
12988,8549
13844,8669
14700,8698
15556,-494
16412,7180
17268,6918
18124,6659
18980,6521
19836,6512
20692,6304
21548,-494
22404,7180
23260,8041
24116,8283
24972,8526
25828,8663
26684,8698
27540,-494
28396,179
29252,6918
30108,6659
30964,6521
31820,6512
32676,6304
33532,-494
34388,7180
35244,8041
36100,8283
36956,8526
37812,8663
38668,8698
39524,-494
40380,7180
149,7578
1005,7832
1861,8255
2717,8484
3573,382
4429,5967
5285,6322
6141,6373
6997,6295
7853,6285
8709,6238
9565,382
10421,5967
11277,7342
12133,7559
12989,7819
13845,8013
14701,8422
15557,375
16413,5931
17269,6290
18125,6350
18981,6275
19837,6276
20693,6215
21549,375
22405,5931
23261,7328
24117,7550
24973,7780
25829,8007
26685,8422
27541,375
28397,5931
29253,6290
30109,6350
30965,6275
31821,6276
32677,6215
33533,375
34389,5931
35245,7328
36101,7550
36957,7780
37813,8007
38669,8422
39525,375
40381,5931
150,8407
1006,8602
1862,8655
2718,8686
3574,-499
4430,7188
5286,6929
6142,6659
6998,6534
7854,6520
8710,6312
9566,-499
10422,7188
11278,8020
12134,8276
12990,8542
13846,8665
14702,8697
15558,-504
16414,7161
17270,6919
18126,6646
18982,6504
19838,6497
20694,6295
21550,-504
22406,7161
23262,8021
24118,8264
24974,8520
25830,8660
26686,8697
27542,-504
28398,7161
29254,6919
30110,6646
30966,6504
31822,6497
32678,6295
33534,-504
34390,7161
35246,8021
36102,8264
36958,8520
37814,8660
38670,8697
39526,-504
40382,7161
151,8681
1007,8725
1863,8746
2719,8759
3575,-124
4431,6789
5287,7075
6143,7232
6999,7062
7855,7011
8711,6833
9567,-124
10423,6789
11279,8422
12135,8681
12991,8725
13847,8746
14703,8753
15559,-152
16415,6753
17271,7052
18127,7219
18983,7040
19839,6972
20695,6813
21551,-152
22407,6753
23263,8372
24119,8670
24975,8718
25831,8740
26687,8753
27543,-152
28399,6753
29255,7052
30111,7219
30967,7040
31823,6988
32679,6877
33535,-152
34391,6753
35247,8247
36103,8603
36959,8700
37815,8740
38671,8758
39527,-152
40383,6753
152,7794
1008,7863
1864,7985
2720,8246
3576,207
4432,6627
5288,6770
6144,6791
7000,6575
7856,6365
8712,5987
9568,207
10424,6627
11280,7621
12136,7794
12992,7863
13848,7985
14704,8244
15560,109
16416,6604
17272,6747
18128,6767
18984,6400
19840,6117
20696,6060
21552,109
22408,6604
23264,7534
24120,7754
24976,7868
25832,7933
26688,8187
27544,109
28400,6604
29256,6696
30112,6573
30968,6400
31824,6117
32680,6060
33536,109
34392,6604
35248,7534
36104,7754
36960,7868
37816,7933
38672,8187
39528,109
40384,6604
153,8417
1009,8604
1865,8656
2721,8687
3577,-511
4433,7147
5289,7208
6145,6874
7001,6710
7857,6482
8713,6230
9569,-511
10425,7147
11281,7984
12137,8225
12993,8511
13849,8647
14705,8691
15561,-520
16417,7112
17273,6922
18129,6627
18985,6471
19841,6449
20697,6259
21553,-520
22409,7112
23265,7984
24121,8211
24977,8491
25833,8643
26689,8691
27545,-520
28401,7112
29257,6922
30113,6627
30969,6471
31825,6449
32681,6259
33537,-520
34393,7112
35249,7984
36105,8211
36961,8491
37817,8643
38673,8691
39529,-520
40385,7112
154,7595
1010,7848
1866,8264
2722,8485
3578,370
4434,6006
5290,6258
6146,6477
7002,6440
7858,6428
8714,6300
9570,370
10426,6006
11282,7269
12138,7595
12994,7848
13850,8264
14706,8481
15562,362
16418,5981
17274,6234
18130,6459
18986,6429
19842,6412
20698,6270
21554,362
22410,5981
23266,7252
24122,7584
24978,7807
25834,8256
26690,8481
27546,362
28402,5981
29258,6234
30114,6459
30970,6429
31826,6295
32682,6229
33538,362
34394,5981
35250,7350
36106,7571
36962,7798
37818,8011
38674,8425
39530,362
40386,5981
155,7502
1011,7728
1867,7857
2723,8107
3579,-367
4435,6566
5291,6625
6147,6302
7003,5943
7859,5793
8715,5466
9571,-367
10427,6566
11283,7415
12139,7502
12995,7728
13851,7857
14707,8095
15563,-335
16419,6533
17275,6597
18131,6295
18987,5913
19843,5775
20699,5440
21555,-335
22411,6533
23267,7362
24123,7460
24979,7688
25835,7843
26691,8095
27547,-335
28403,6533
29259,6597
30115,6295
30971,5913
31827,5734
32683,5638
33539,-335
34395,6533
35251,7473
36107,7517
36963,7619
37819,7830
38675,8026
39531,-335
40387,6533
156,8422
1012,8604
1868,8656
2724,8687
3580,-514
4436,7134
5292,7177
6148,6860
7004,6709
7860,6479
8716,6230
9572,-514
10428,7134
11284,7972
12140,8198
12996,8484
13852,8629
14708,8684
15564,-211
16420,6885
17276,6924
18132,6622
18988,6461
19844,6421
20700,6229
21556,-211
22412,6885
23268,7972
24124,8183
24980,8465
25836,8624
26692,8684
27548,-211
28404,6885
29260,6924
30116,6622
30972,6461
31828,6421
32684,6229
33540,-211
34396,6885
35252,7972
36108,8183
36964,8465
37820,8624
38676,8684
39532,-211
40388,6885
157,7603
1013,7856
1869,8268
2725,8434
3581,363
4437,6023
5293,6314
6149,6402
7005,6330
7861,6314
8717,6263
9573,363
10429,6023
11285,7375
12141,7590
12997,7845
13853,8020
14709,8426
15565,354
16421,6001
17277,6284
18133,6382
18989,6311
19845,6305
20701,6238
21557,354
22413,6001
23269,7362
24125,7581
24981,7808
25837,8014
26693,8426
27549,354
28405,-159
29261,6284
30117,6382
30973,6311
31829,6305
32685,6238
33541,354
34397,6001
35253,7362
36109,7581
36965,7808
37821,8014
38677,8426
39533,354
40389,6001
158,8690
1014,8734
1870,8755
2726,8768
3582,-147
4438,6723
5294,7010
6150,7232
7006,7090
7862,7051
8718,6863
9574,-147
10430,6723
11286,8427
12142,8690
12998,8734
13854,8755
14710,8765
15566,-182
16422,6691
17278,6991
18134,7221
18990,7068
19846,7017
20702,6846
21558,-182
22414,6691
23270,8384
24126,8681
24982,8728
25838,8751
26694,8765
27550,-182
28406,6691
29262,6991
30118,7221
30974,7068
31830,6918
32686,6827
33542,-182
34398,6691
35254,8222
36110,8505
36966,8617
37822,8703
38678,8750
39534,-182
40390,6691
159,7609
1015,7862
1871,8272
2727,8486
3583,358
4439,6035
5295,6268
6151,6493
7007,6462
7863,6446
8719,6322
9575,358
10431,6035
11287,7276
12143,7609
12999,7862
13855,8272
14711,8482
15567,348
16423,6014
17279,6283
18135,6390
18991,6320
19847,6312
20703,6244
21559,348
22415,6014
23271,7371
24127,7589
24983,7815
25839,8015
26695,8428
27551,348
28407,6014
29263,6283
30119,6390
30975,6320
31831,6312
32687,6244
33543,348
34399,6014
35255,7371
36111,7589
36967,7815
37823,8015
38679,8428
39535,348
40391,6014
160,8685
1016,8733
1872,8756
2728,8769
3584,5558
4440,6714
5296,6985
6152,7214
7008,7086
7864,7056
8720,6869
9576,5558
10432,6714
11288,8414
12144,8685
13000,8733
13856,8756
14712,8767
15568,5501
16424,6683
17280,6890
18136,7015
18992,6892
19848,6902
20704,6799
21560,5501
22416,6683
23272,8227
24128,8486
24984,8584
25840,8676
26696,8738
27552,5501
28408,6683
29264,6890
30120,7015
30976,6892
31832,6902
32688,6799
33544,5501
34400,6683
35256,8227
36112,8486
36968,8584
37824,8676
38680,8738
39536,5501
40392,6683
161,7514
1017,7744
1873,7861
2729,8108
3585,-370
4441,6578
5297,6640
6153,6314
7009,5978
7865,5821
8721,5489
9577,-370
10433,6578
11289,7484
12145,7528
13001,7665
13857,7848
14713,8034
15569,-345
16425,6535
17281,6488
18137,6209
18993,5941
19849,5767
20705,5655
21561,-345
22417,6535
23273,7476
24129,7520
24985,7640
25841,7838
26697,8034
27553,-345
28409,6535
29265,6488
30121,6209
30977,5941
31833,5767
32689,5655
33545,-345
34401,6535
35257,7476
36113,7520
36969,7640
37825,7838
38681,8034
39537,-345
40393,6535
162,8677
1018,8730
1874,8755
2730,8770
3586,-144
4442,6711
5298,6965
6154,7190
7010,7075
7866,7057
8722,6873
9578,-144
10434,6711
11290,8393
12146,8677
13002,8730
13858,8755
14714,8767
15570,-182
16426,6681
17282,6894
18138,7024
18994,6893
19850,6894
20706,6773
21562,-182
22418,6681
23274,8234
24130,8473
24986,8555
25842,8644
26698,8720
27554,-182
28410,6681
29266,6894
30122,7024
30978,6893
31834,6894
32690,6773
33546,-182
34402,6681
35258,8234
36114,8473
36970,8555
37826,8644
38682,8720
39538,-182
40394,6681
163,8406
1019,8591
1875,8651
2731,8685
3587,-500
4443,7175
5299,7088
6155,6772
7011,6651
7867,6442
8723,6220
9579,-500
10435,7175
11291,8101
12147,8406
13003,8591
13859,8651
14715,8671
15571,-520
16427,7105
17283,7066
18139,6753
18995,6628
19851,6427
20707,6201
21563,-520
22419,7105
23275,8015
24131,8336
24987,8557
25843,8629
26699,8671
27555,-520
28411,7105
29267,7066
30123,6753
30979,6628
31835,6368
32691,6115
33547,-520
34403,7105
35259,7961
36115,8140
36971,8381
37827,8511
38683,8609
39539,-520
40395,7105
164,7520
1020,7750
1876,7863
2732,8108
3588,-364
4444,6591
5300,6643
6156,6319
7012,5993
7868,5833
8724,5500
9580,-364
10436,6591
11292,7417
12148,7520
13004,7750
13860,7863
14716,8095
15572,-344
16428,6540
17284,6620
18140,6309
18996,5959
19852,5816
20708,5475
21564,-344
22420,6540
23276,7351
24132,7466
24988,7708
25844,7846
26700,8095
27556,-344
28412,6540
29268,6620
30124,6309
30980,5959
31836,5780
32692,5662
33548,-344
34404,6540
35260,7477
36116,7521
36972,7650
37828,7841
38684,8038
39540,-344
40396,6540
165,7521
1021,7752
1877,7863
2733,8034
3589,-361
4445,6595
5301,6497
6157,6221
7013,5969
7869,5815
8725,5684
9581,-361
10437,6595
11293,7485
12149,7530
13005,7678
13861,7850
14717,8039
15573,-343
16429,6542
17285,6495
18141,6211
18997,5947
19853,5783
20709,5664
21565,-343
22421,6542
23277,7477
24133,7521
24989,7652
25845,7842
26701,8039
27557,-343
28413,304
29269,6495
30125,6211
30981,5947
31837,5783
32693,5664
33549,-343
34405,-510
35261,7477
36117,7521
36973,7652
37829,7842
38685,8039
39541,-343
40397,6542
166,7889
1022,7990
1878,8142
2734,8379
3590,359
4446,6791
5302,6863
6158,6923
7014,6737
7870,6561
8726,6155
9582,359
10438,6791
11294,7725
12150,7889
13006,7990
13862,8142
14718,8375
15574,299
16430,6746
17286,6838
18142,6905
18998,6732
19854,6565
20710,6145
21566,299
22422,6746
23278,7693
24134,7878
24990,7983
25846,8144
26702,8375
27558,299
28414,6746
29270,6838
30126,6905
30982,6732
31838,6299
32694,6230
33550,299
34406,6746
35262,7606
36118,7862
36974,7985
37830,8075
38686,8336
39542,299
40398,6746
167,7897
1023,7998
1879,8148
2735,8383
3591,362
4447,6802
5303,6871
6159,6933
7015,6747
7871,6569
8727,6161
9583,362
10439,6802
11295,7733
12151,7897
13007,7998
13863,8148
14719,8379
15575,304
16431,6758
17287,6846
18143,6915
18999,6562
19855,6308
20711,6236
21567,304
22423,6758
23279,7613
24135,7871
24991,7993
25847,8083
26703,8341
27559,304
28415,6758
29271,6754
30127,6720
30983,6562
31839,6308
32695,6236
33551,304
34407,6758
35263,7613
36119,7871
36975,7993
37831,8083
38687,8341
39543,304
40399,6758
168,8639
1024,8715
1880,8751
2736,8662
3592,-138
4448,6716
5304,6930
6160,7059
7016,6931
7872,6921
8728,6749
9584,-138
10440,6716
11296,8287
12152,8466
13008,8518
13864,8579
14720,8662
15576,-178
16432,6689
17288,6901
18144,7042
19000,6902
19856,6891
20712,6738
21568,-178
22424,6689
23280,8252
24136,8462
24992,8516
25848,8579
26704,8662
27560,-178
28416,-691
29272,6901
30128,7042
30984,6902
31840,6891
32696,6738
33552,-178
34408,6689
35264,8252
36120,8462
36976,8516
37832,8579
38688,8662
39544,-178
40400,6689
169,7628
1025,7885
1881,8286
2737,8487
3593,336
4449,6079
5305,6286
6161,6518
7017,6495
7873,6473
8729,6360
9585,336
10441,6079
11297,7289
12153,7628
13009,7885
13865,8286
14721,8483
15577,323
16433,6060
17289,6267
18145,6502
19001,6485
19857,6457
20713,6327
21569,323
22425,6060
23281,7276
24137,7617
24993,7849
25849,8278
26705,8483
27561,323
28417,6060
29273,6267
30129,6502
30985,6485
31841,6339
32697,6267
33553,323
34409,6060
35265,7401
36121,7615
36977,7841
37833,8022
38689,8432
39545,323
40401,6060
170,7630
1026,7886
1882,8287
2738,8487
3594,334
4450,6082
5306,6288
6162,6520
7018,6497
7874,6475
8730,6363
9586,334
10442,6082
11298,7290
12154,7630
13010,7886
13866,8287
14722,8483
15578,321
16434,6064
17290,6269
18146,6504
19002,6488
19858,6459
20714,6330
21570,321
22426,6064
23282,7277
24138,7618
24994,7851
25850,8279
26706,8483
27562,321
28418,6064
29274,6269
30130,6504
30986,6488
31842,6342
32698,6269
33554,321
34410,6064
35266,7403
36122,7617
36978,7843
37834,8023
38690,8432
39546,321
40402,6064
171,8341
1027,8544
1883,8632
2739,8679
3595,-459
4451,7226
5307,7072
6163,6741
7019,6579
7875,6364
8731,6182
9587,-459
10443,7226
11299,8023
12155,8341
13011,8544
13867,8632
14723,8663
15579,-492
16435,7161
17291,6936
18147,6631
19003,6496
19859,6365
20715,6080
21571,-492
22427,7161
23283,7967
24139,8144
24995,8366
25851,8451
26707,8520
27563,-492
28419,7161
29275,6936
30131,6631
30987,6496
31843,6365
32699,6080
33555,-492
34411,7161
35267,7967
36123,8144
36979,8366
37835,8451
38691,8520
39547,-492
40403,7161
172,8314
1028,8514
1884,8616
2740,8673
3596,-433
4452,7239
5308,6936
6164,6646
7020,6540
7876,6383
8732,6091
9588,-433
10444,7239
11300,7971
12156,8170
13012,8380
13868,8444
14724,8495
15580,-473
16436,7177
17292,6938
18148,6635
19004,6506
19860,6366
20716,6075
21572,-473
22428,7177
23284,7970
24140,8148
24996,8366
25852,8440
26708,8495
27564,-473
28420,7177
29276,6938
30132,6635
30988,6506
31844,6366
32700,6075
33556,-473
34412,7177
35268,7970
36124,8148
36980,8366
37836,8440
38692,8495
39548,-473
40404,7177
173,7638
1029,7896
1885,8293
2741,8487
3597,322
4453,6103
5309,6297
6165,6530
7021,6511
7877,6488
8733,6382
9589,322
10445,6103
11301,7425
12157,7637
13013,7887
13869,8031
14725,8434
15581,434
16437,6166
17293,6276
18149,6448
19005,6368
19861,6354
20717,6281
21573,434
22429,6166
23285,7415
24141,7627
24997,7855
25853,8026
26709,8434
27565,434
28421,6166
29277,6276
30133,6448
30989,6368
31845,6354
32701,6281
33557,434
34413,6166
35269,7415
36125,7627
36981,7855
37837,8026
38693,8434
39549,434
40405,6166
174,7639
1030,7897
1886,8294
2742,8487
3598,320
4454,6106
5310,6298
6166,6531
7022,6513
7878,6490
8734,6386
9590,320
10446,6106
11302,7299
12158,7639
13014,7897
13870,8294
14726,8483
15582,305
16438,6088
17294,6281
18150,6515
19006,6504
19862,6474
20718,6351
21574,305
22430,6088
23286,7286
24142,7627
24998,7864
25854,8286
26710,8483
27566,305
28422,6088
29278,6281
30134,6515
30990,6504
31846,6356
32702,6283
33558,305
34414,6088
35270,7416
36126,7629
36982,7857
37838,8027
38694,8435
39550,305
40406,6088
175,8286
1031,8468
1887,8584
2743,8659
3599,-394
4455,7249
5311,7072
6167,6748
7023,6547
7879,6289
8735,6112
9591,-394
10447,7249
11303,7992
12159,8286
13015,8468
13871,8584
14727,8641
15583,-439
16439,7191
17295,7039
18151,6718
19007,6524
19863,6273
20719,6093
21575,-439
22431,7191
23287,7884
24143,8205
24999,8425
25855,8557
26711,8641
27567,-439
28423,7191
29279,7039
30135,6718
30991,6524
31847,6368
32703,6070
33559,-439
34415,7191
35271,7974
36127,8155
36983,8368
37839,8432
38695,8473
39551,-439
40407,7191
176,8281
1032,8456
1888,8574
2744,8654
3600,-383
4456,7251
5312,7072
6168,6750
7024,6545
7880,6281
8736,6100
9592,-383
10448,7251
11304,7976
12160,8180
13016,8381
13872,8435
14728,8469
15584,-430
16440,7193
17296,6942
18152,6641
19008,6524
19864,6369
20720,6070
21576,-430
22432,7193
23288,7975
24144,8157
25000,8369
25856,8430
26712,8469
27568,-430
28424,7193
29280,6942
30136,6641
30992,6524
31848,6369
32704,6070
33560,-430
34416,7193
35272,7975
36128,8157
36984,8369
37840,8430
38696,8469
39552,-430
40408,7193
177,8276
1033,8445
1889,8563
2745,8649
3601,-373
4457,7253
5313,7072
6169,6753
7025,6543
7881,6274
8737,6089
9593,-373
10449,7253
11305,7988
12161,8276
13017,8445
13873,8563
14729,8630
15585,-420
16441,7195
17297,6942
18153,6643
19009,6528
19865,6370
20721,6069
21577,-420
22433,7195
23289,7976
24145,8159
25001,8370
25857,8429
26713,8466
27569,-420
28425,7195
29281,6942
30137,6643
30993,6528
31849,6370
32705,6069
33561,-420
34417,7195
35273,7976
36129,8159
36985,8370
37841,8429
38697,8466
39553,-420
40409,7195
178,8273
1034,8435
1890,8552
2746,8465
3602,-363
4458,7254
5314,6940
6170,6656
7026,6563
7882,6386
8738,6085
9594,-363
10450,7254
11306,7978
12162,8185
13018,8382
13874,8433
14730,8463
15586,-410
16442,7196
17298,6943
18154,6644
19010,6532
19866,6370
20722,6068
21578,-410
22434,7196
23290,7977
24146,8161
25002,8370
25858,8428
26714,8463
27570,-410
28426,-138
29282,6943
30138,6644
30994,6532
31850,6370
32706,6068
33562,-410
34418,7196
35274,7977
36130,8161
36986,8370
37842,8428
38698,8463
39554,-410
40410,7196
179,7645
1035,7906
1891,8300
2747,8487
3603,309
4459,6125
5315,6308
6171,6538
7027,6526
7883,6502
8739,6406
9595,309
10451,6125
11307,7435
12163,7648
13019,7898
13875,8035
14731,8437
15587,423
16443,6180
17299,6276
18155,6469
19011,6383
19867,6368
20723,6295
21579,423
22435,6180
23291,7425
24147,7638
25003,7868
25859,8030
26715,8437
27571,423
28427,6180
29283,6276
30139,6469
30995,6383
31851,6368
32707,6295
33563,423
34419,6180
35275,7425
36131,7638
36987,7868
37843,8030
38699,8437
39555,423
40411,6180
180,7556
1036,7770
1892,7872
2748,8111
3604,-232
4460,6732
5316,6647
6172,6340
7028,6060
7884,5885
8740,5556
9596,-232
10452,6732
11308,7414
12164,7556
13020,7770
13876,7872
14732,8091
15588,-232
16444,6649
17300,6611
18156,6318
19012,6022
19868,5868
20724,5530
21580,-232
22436,6649
23292,7324
24148,7476
25004,7720
25860,7847
26716,8091
27572,-232
